id,rss,time_tf,time_rss,position_x,position_y,SA,DA,times,number,length
2596,-42.0,59:39.6,59:39.6,4.41,-2.01,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,22
2596,-42.0,59:39.6,59:39.6,4.41,-2.01,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,22
2597,-37.0,59:39.7,59:39.6,4.42,-2.03,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,22
2597,-42.0,59:39.7,59:39.6,4.42,-2.03,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,22
2597,-39.0,59:39.7,59:39.7,4.42,-2.03,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,22
2597,-42.0,59:39.7,59:39.7,4.42,-2.03,50:fa:84:c9:f4:e7,ff:ff:ff:ff:ff:ff,2,1,22
2597,-41.0,59:39.7,59:39.7,4.42,-2.03,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,22
2597,-41.0,59:39.7,59:39.7,4.42,-2.03,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,22
2598,-40.0,59:39.8,59:39.7,4.43,-2.05,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,22
2598,-41.0,59:39.8,59:39.8,4.43,-2.05,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,22
2598,-41.0,59:39.8,59:39.8,4.43,-2.05,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,22
2598,-41.0,59:39.8,59:39.8,4.43,-2.05,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,22
2598,-42.0,59:39.8,59:39.8,4.43,-2.05,50:fa:84:c9:f4:e7,ff:ff:ff:ff:ff:ff,2,1,22
2599,-43.0,59:39.9,59:39.9,4.44,-2.07,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,22
2599,-40.0,59:39.9,59:39.9,4.44,-2.07,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,22
2599,-43.0,59:39.9,59:39.9,4.44,-2.07,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,22
2599,-41.0,59:39.9,59:39.9,4.44,-2.07,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,22
2599,-44.0,59:39.9,59:40.0,4.44,-2.07,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,22
2599,-40.0,59:39.9,59:40.0,4.44,-2.07,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,22
2599,-42.0,59:39.9,59:40.0,4.44,-2.07,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,22
2600,-41.0,59:40.0,59:40.0,4.45,-2.08,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,22
2600,-42.0,59:40.0,59:40.0,4.45,-2.08,50:fa:84:c9:f4:e7,ff:ff:ff:ff:ff:ff,2,1,22
2600,-42.0,59:40.0,59:40.0,4.45,-2.08,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,22
2600,-41.0,59:40.0,59:40.0,4.45,-2.08,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,22
2600,-39.0,59:40.0,59:40.1,4.45,-2.08,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,22
2600,-41.0,59:40.0,59:40.1,4.45,-2.08,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,22
2600,-38.0,59:40.0,59:40.1,4.45,-2.08,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,22
2601,-39.0,59:40.2,59:40.1,4.48,-2.08,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,23
2601,-40.0,59:40.2,59:40.1,4.48,-2.08,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,23
2601,-42.0,59:40.2,59:40.1,4.48,-2.08,50:fa:84:c9:f4:e7,ff:ff:ff:ff:ff:ff,2,1,23
2601,-39.0,59:40.2,59:40.1,4.48,-2.08,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,23
2601,-39.0,59:40.2,59:40.1,4.48,-2.08,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,23
2601,-40.0,59:40.2,59:40.1,4.48,-2.08,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,23
2601,-39.0,59:40.2,59:40.2,4.48,-2.08,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,23
2601,-38.0,59:40.2,59:40.2,4.48,-2.08,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,23
2601,-40.0,59:40.2,59:40.2,4.48,-2.08,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,23
2601,-40.0,59:40.2,59:40.2,4.48,-2.08,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,23
2601,-39.0,59:40.2,59:40.2,4.48,-2.08,50:fa:84:c9:f4:e7,ff:ff:ff:ff:ff:ff,2,1,23
2601,-39.0,59:40.2,59:40.2,4.48,-2.08,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,23
2602,-40.0,59:40.3,59:40.3,4.49,-2.1,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,23
2602,-40.0,59:40.3,59:40.3,4.49,-2.1,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,23
2602,-44.0,59:40.3,59:40.3,4.49,-2.1,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,23
2602,-40.0,59:40.3,59:40.3,4.49,-2.1,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,23
2602,-40.0,59:40.3,59:40.3,4.49,-2.1,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,23
2602,-40.0,59:40.3,59:40.3,4.49,-2.1,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,23
2602,-40.0,59:40.3,59:40.3,4.49,-2.1,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,23
2602,-39.0,59:40.3,59:40.4,4.49,-2.1,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,23
2602,-38.0,59:40.3,59:40.4,4.49,-2.1,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,23
2602,-39.0,59:40.3,59:40.4,4.49,-2.1,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,23
2603,-38.0,59:40.5,59:40.5,4.51,-2.13,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,23
2603,-38.0,59:40.5,59:40.5,4.51,-2.13,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,23
2603,-38.0,59:40.5,59:40.5,4.51,-2.13,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,23
2603,-38.0,59:40.5,59:40.5,4.51,-2.13,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,23
2603,-37.0,59:40.5,59:40.6,4.51,-2.13,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,23
2603,-37.0,59:40.5,59:40.6,4.51,-2.13,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,23
2603,-36.0,59:40.5,59:40.6,4.51,-2.13,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,23
2603,-36.0,59:40.5,59:40.6,4.51,-2.13,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,23
2604,-36.0,59:40.7,59:40.6,4.53,-2.17,50:fa:84:c9:f4:e7,ff:ff:ff:ff:ff:ff,2,1,24
2604,-34.0,59:40.7,59:40.6,4.53,-2.17,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,24
2604,-36.0,59:40.7,59:40.7,4.53,-2.17,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,24
2604,-36.0,59:40.7,59:40.7,4.53,-2.17,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,24
2604,-35.0,59:40.7,59:40.7,4.53,-2.17,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,24
2604,-36.0,59:40.7,59:40.7,4.53,-2.17,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,24
2604,-35.0,59:40.7,59:40.7,4.53,-2.17,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,24
2604,-37.0,59:40.7,59:40.7,4.53,-2.17,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,24
2604,-36.0,59:40.7,59:40.7,4.53,-2.17,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,24
2604,-34.0,59:40.7,59:40.7,4.53,-2.17,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,24
2604,-36.0,59:40.7,59:40.7,4.53,-2.17,50:fa:84:c9:f4:e7,ff:ff:ff:ff:ff:ff,2,1,24
2604,-36.0,59:40.7,59:40.7,4.53,-2.17,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,24
2604,-36.0,59:40.7,59:40.8,4.53,-2.17,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,24
2604,-36.0,59:40.7,59:40.8,4.53,-2.17,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,24
2605,-36.0,59:40.9,59:40.8,4.54,-2.19,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,24
2605,-37.0,59:40.9,59:40.8,4.54,-2.19,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,24
2605,-36.0,59:40.9,59:40.8,4.54,-2.19,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,24
2605,-37.0,59:40.9,59:40.8,4.54,-2.19,50:fa:84:c9:f4:e7,ff:ff:ff:ff:ff:ff,2,1,24
2605,-36.0,59:40.9,59:40.8,4.54,-2.19,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,24
2605,-37.0,59:40.9,59:40.8,4.54,-2.19,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,24
2605,-35.0,59:40.9,59:40.8,4.54,-2.19,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,24
2605,-37.0,59:40.9,59:40.8,4.54,-2.19,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,24
2605,-38.0,59:40.9,59:40.9,4.54,-2.19,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,24
2605,-39.0,59:40.9,59:40.9,4.54,-2.19,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,24
2605,-39.0,59:40.9,59:40.9,4.54,-2.19,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,24
2605,-39.0,59:40.9,59:40.9,4.54,-2.19,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,24
2605,-39.0,59:40.9,59:40.9,4.54,-2.19,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,24
2605,-40.0,59:40.9,59:40.9,4.54,-2.19,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,24
2605,-40.0,59:40.9,59:40.9,4.54,-2.19,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,24
2605,-39.0,59:40.9,59:41.0,4.54,-2.19,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,24
2605,-37.0,59:40.9,59:41.0,4.54,-2.19,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,24
2605,-40.0,59:40.9,59:41.0,4.54,-2.19,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,24
2605,-43.0,59:40.9,59:41.0,4.54,-2.19,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,24
2605,-42.0,59:40.9,59:41.0,4.54,-2.19,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,24
2605,-43.0,59:40.9,59:41.0,4.54,-2.19,50:fa:84:c9:f4:e7,ff:ff:ff:ff:ff:ff,2,1,24
2605,-42.0,59:40.9,59:41.0,4.54,-2.19,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,24
2605,-43.0,59:40.9,59:41.0,4.54,-2.19,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,24
2606,-41.0,59:41.2,59:41.1,4.58,-2.25,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,24
2606,-43.0,59:41.2,59:41.1,4.58,-2.25,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,24
2606,-40.0,59:41.2,59:41.1,4.58,-2.25,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,24
2606,-41.0,59:41.2,59:41.1,4.58,-2.25,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,24
2606,-41.0,59:41.2,59:41.1,4.58,-2.25,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,24
2606,-40.0,59:41.2,59:41.1,4.58,-2.25,50:fa:84:c9:f4:e7,ff:ff:ff:ff:ff:ff,2,1,24
2606,-39.0,59:41.2,59:41.2,4.58,-2.25,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,24
2606,-36.0,59:41.2,59:41.2,4.58,-2.25,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,24
2606,-38.0,59:41.2,59:41.2,4.58,-2.25,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,24
2606,-37.0,59:41.2,59:41.2,4.58,-2.25,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,24
2606,-37.0,59:41.2,59:41.2,4.58,-2.25,50:fa:84:c9:f4:e7,ff:ff:ff:ff:ff:ff,2,1,24
2606,-36.0,59:41.2,59:41.3,4.58,-2.25,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,24
2606,-37.0,59:41.2,59:41.3,4.58,-2.25,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,24
2607,-36.0,59:41.4,59:41.3,4.59,-2.27,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,25
2607,-35.0,59:41.4,59:41.3,4.59,-2.27,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,25
2607,-35.0,59:41.4,59:41.3,4.59,-2.27,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,25
2607,-34.0,59:41.4,59:41.3,4.59,-2.27,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,25
2607,-36.0,59:41.4,59:41.3,4.59,-2.27,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,25
2607,-35.0,59:41.4,59:41.4,4.59,-2.27,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,25
2607,-34.0,59:41.4,59:41.4,4.59,-2.27,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,25
2607,-35.0,59:41.4,59:41.4,4.59,-2.27,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,25
2607,-35.0,59:41.4,59:41.4,4.59,-2.27,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,25
2607,-35.0,59:41.4,59:41.4,4.59,-2.27,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,25
2607,-36.0,59:41.4,59:41.4,4.59,-2.27,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,25
2607,-35.0,59:41.4,59:41.4,4.59,-2.27,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,25
2607,-34.0,59:41.4,59:41.4,4.59,-2.27,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,25
2607,-35.0,59:41.4,59:41.4,4.59,-2.27,50:fa:84:c9:f4:e7,ff:ff:ff:ff:ff:ff,2,1,25
2607,-34.0,59:41.4,59:41.4,4.59,-2.27,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,25
2608,-34.0,59:41.6,59:41.5,4.61,-2.31,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,25
2608,-34.0,59:41.6,59:41.5,4.61,-2.31,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,25
2608,-36.0,59:41.6,59:41.5,4.61,-2.31,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,25
2608,-34.0,59:41.6,59:41.5,4.61,-2.31,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,25
2608,-35.0,59:41.6,59:41.5,4.61,-2.31,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,25
2608,-35.0,59:41.6,59:41.5,4.61,-2.31,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,25
2608,-36.0,59:41.6,59:41.5,4.61,-2.31,50:fa:84:c9:f4:e7,ff:ff:ff:ff:ff:ff,2,1,25
2608,-36.0,59:41.6,59:41.6,4.61,-2.31,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,25
2608,-35.0,59:41.6,59:41.6,4.61,-2.31,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,25
2608,-37.0,59:41.6,59:41.6,4.61,-2.31,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,25
2608,-37.0,59:41.6,59:41.6,4.61,-2.31,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,25
2608,-36.0,59:41.6,59:41.6,4.61,-2.31,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,25
2608,-37.0,59:41.6,59:41.6,4.61,-2.31,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,25
2609,-38.0,59:41.7,59:41.7,4.62,-2.33,50:fa:84:c9:f4:e7,ff:ff:ff:ff:ff:ff,2,1,25
2609,-38.0,59:41.7,59:41.7,4.62,-2.33,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,25
2609,-38.0,59:41.7,59:41.7,4.62,-2.33,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,25
2609,-38.0,59:41.7,59:41.7,4.62,-2.33,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,25
2609,-33.0,59:41.7,59:41.7,4.62,-2.33,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,25
2609,-39.0,59:41.7,59:41.7,4.62,-2.33,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,25
2609,-39.0,59:41.7,59:41.7,4.62,-2.33,50:fa:84:c9:f4:e7,ff:ff:ff:ff:ff:ff,2,1,25
2609,-38.0,59:41.7,59:41.8,4.62,-2.33,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,25
2609,-39.0,59:41.7,59:41.8,4.62,-2.33,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,25
2609,-39.0,59:41.7,59:41.8,4.62,-2.33,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,25
2609,-37.0,59:41.7,59:41.8,4.62,-2.33,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,25
2609,-40.0,59:41.7,59:41.8,4.62,-2.33,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,25
2609,-40.0,59:41.7,59:41.8,4.62,-2.33,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,25
2609,-39.0,59:41.7,59:41.9,4.62,-2.33,50:fa:84:c9:f4:e7,ff:ff:ff:ff:ff:ff,2,1,25
2609,-39.0,59:41.7,59:41.9,4.62,-2.33,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,25
2609,-39.0,59:41.7,59:41.9,4.62,-2.33,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,25
2609,-38.0,59:41.7,59:41.9,4.62,-2.33,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,25
2610,-37.0,59:42.0,59:41.9,4.68,-2.36,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,26
2610,-38.0,59:42.0,59:41.9,4.68,-2.36,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,26
2610,-40.0,59:42.0,59:42.0,4.68,-2.36,50:fa:84:c9:f4:e7,ff:ff:ff:ff:ff:ff,2,1,26
2610,-37.0,59:42.0,59:42.0,4.68,-2.36,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,26
2610,-40.0,59:42.0,59:42.0,4.68,-2.36,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,26
2610,-39.0,59:42.0,59:42.0,4.68,-2.36,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,26
2610,-36.0,59:42.0,59:42.0,4.68,-2.36,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,26
2610,-37.0,59:42.0,59:42.0,4.68,-2.36,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,26
2610,-37.0,59:42.0,59:42.0,4.68,-2.36,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,26
2610,-40.0,59:42.0,59:42.0,4.68,-2.36,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,26
2610,-36.0,59:42.0,59:42.0,4.68,-2.36,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,26
2610,-39.0,59:42.0,59:42.0,4.68,-2.36,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,26
2610,-40.0,59:42.0,59:42.0,4.68,-2.36,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,26
2610,-39.0,59:42.0,59:42.0,4.68,-2.36,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,26
2610,-38.0,59:42.0,59:42.1,4.68,-2.36,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,26
2610,-38.0,59:42.0,59:42.1,4.68,-2.36,50:fa:84:c9:f4:e7,ff:ff:ff:ff:ff:ff,2,1,26
2610,-39.0,59:42.0,59:42.1,4.68,-2.36,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,26
2610,-39.0,59:42.0,59:42.1,4.68,-2.36,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,26
2610,-37.0,59:42.0,59:42.1,4.68,-2.36,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,26
2610,-38.0,59:42.0,59:42.1,4.68,-2.36,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,26
2611,-38.0,59:42.2,59:42.1,4.7,-2.4,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,26
2611,-37.0,59:42.2,59:42.1,4.7,-2.4,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,26
2611,-36.0,59:42.2,59:42.2,4.7,-2.4,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,26
2611,-38.0,59:42.2,59:42.2,4.7,-2.4,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,26
2611,-38.0,59:42.2,59:42.2,4.7,-2.4,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,26
2611,-38.0,59:42.2,59:42.2,4.7,-2.4,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,26
2611,-39.0,59:42.2,59:42.2,4.7,-2.4,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,26
2611,-38.0,59:42.2,59:42.2,4.7,-2.4,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,26
2611,-38.0,59:42.2,59:42.2,4.7,-2.4,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,26
2611,-38.0,59:42.2,59:42.2,4.7,-2.4,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,26
2611,-37.0,59:42.2,59:42.2,4.7,-2.4,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,26
2611,-38.0,59:42.2,59:42.3,4.7,-2.4,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,26
2611,-35.0,59:42.2,59:42.3,4.7,-2.4,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,26
2612,-38.0,59:42.4,59:42.3,4.71,-2.42,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,27
2612,-38.0,59:42.4,59:42.3,4.71,-2.42,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,27
2612,-39.0,59:42.4,59:42.3,4.71,-2.42,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,27
2612,-38.0,59:42.4,59:42.3,4.71,-2.42,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,27
2612,-36.0,59:42.4,59:42.3,4.71,-2.42,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,27
2612,-38.0,59:42.4,59:42.3,4.71,-2.42,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,27
2612,-39.0,59:42.4,59:42.3,4.71,-2.42,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,27
2612,-39.0,59:42.4,59:42.3,4.71,-2.42,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,27
2612,-38.0,59:42.4,59:42.4,4.71,-2.42,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,27
2612,-38.0,59:42.4,59:42.4,4.71,-2.42,50:fa:84:c9:f4:e7,ff:ff:ff:ff:ff:ff,2,1,27
2612,-35.0,59:42.4,59:42.4,4.71,-2.42,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,27
2612,-38.0,59:42.4,59:42.4,4.71,-2.42,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,27
2612,-37.0,59:42.4,59:42.4,4.71,-2.42,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,27
2612,-38.0,59:42.4,59:42.4,4.71,-2.42,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,27
2612,-39.0,59:42.4,59:42.4,4.71,-2.42,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,27
2612,-38.0,59:42.4,59:42.4,4.71,-2.42,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,27
2612,-38.0,59:42.4,59:42.5,4.71,-2.42,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,27
2612,-38.0,59:42.4,59:42.5,4.71,-2.42,50:fa:84:c9:f4:e7,ff:ff:ff:ff:ff:ff,2,1,27
2612,-37.0,59:42.4,59:42.5,4.71,-2.42,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,27
2612,-44.0,59:42.4,59:42.5,4.71,-2.42,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,27
2612,-40.0,59:42.4,59:42.5,4.71,-2.42,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,27
2612,-39.0,59:42.4,59:42.5,4.71,-2.42,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,27
2612,-41.0,59:42.4,59:42.5,4.71,-2.42,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,27
2612,-40.0,59:42.4,59:42.5,4.71,-2.42,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,27
2612,-39.0,59:42.4,59:42.5,4.71,-2.42,50:fa:84:c9:f4:e7,38:a2:8c:92:01:bd,2,1,27
